[0.051s] Invoking command in '/home/orangepi/ros2_ws/build/realsense2_camera_msgs': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/humble /usr/bin/cmake --build /home/orangepi/ros2_ws/build/realsense2_camera_msgs -- -j8 -l8
[0.356s] [  0%] Built target ament_cmake_python_symlink_realsense2_camera_msgs
[0.358s] [  1%] Built target realsense2_camera_msgs__cpp
[0.386s] [ 12%] Built target realsense2_camera_msgs__rosidl_generator_c
[0.438s] [ 23%] Built target realsense2_camera_msgs__rosidl_typesupport_fastrtps_cpp
[0.442s] [ 34%] Built target realsense2_camera_msgs__rosidl_typesupport_c
[0.444s] [ 45%] Built target realsense2_camera_msgs__rosidl_typesupport_introspection_cpp
[0.451s] [ 56%] Built target realsense2_camera_msgs__rosidl_typesupport_cpp
[0.452s] [ 67%] Built target realsense2_camera_msgs__rosidl_typesupport_fastrtps_c
[0.460s] [ 78%] Built target realsense2_camera_msgs__rosidl_typesupport_introspection_c
[0.543s] [ 78%] Built target realsense2_camera_msgs
[0.582s] [ 80%] Built target realsense2_camera_msgs__py
[0.675s] [ 89%] Built target realsense2_camera_msgs__rosidl_generator_py
[0.731s] running egg_info
[0.732s] writing realsense2_camera_msgs.egg-info/PKG-INFO
[0.733s] writing dependency_links to realsense2_camera_msgs.egg-info/dependency_links.txt
[1.103s] -- Up-to-date: /home/orangepi/ros2_ws/install/realsense2_camera_msgs/share/realsense2_camera_msgs/cmake/realsense2_camera_msgs__rosidl_typesupport_introspection_cExport-noconfig.cmake
[1.104s] -- Up-to-date: /home/orangepi/ros2_ws/install/realsense2_camera_msgs/share/realsense2_camera_msgs/cmake/realsense2_camera_msgs__rosidl_typesupport_cExport.cmake
[1.104s] -- Up-to-date: /home/orangepi/ros2_ws/install/realsense2_camera_msgs/share/realsense2_camera_msgs/cmake/realsense2_camera_msgs__rosidl_typesupport_cExport-noconfig.cmake
[1.105s] -- Up-to-date: /home/orangepi/ros2_ws/install/realsense2_camera_msgs/share/realsense2_camera_msgs/cmake/export_realsense2_camera_msgs__rosidl_generator_cppExport.cmake
[1.105s] -- Up-to-date: /home/orangepi/ros2_ws/install/realsense2_camera_msgs/share/realsense2_camera_msgs/cmake/export_realsense2_camera_msgs__rosidl_typesupport_fastrtps_cppExport.cmake
[1.106s] -- Up-to-date: /home/orangepi/ros2_ws/install/realsense2_camera_msgs/share/realsense2_camera_msgs/cmake/export_realsense2_camera_msgs__rosidl_typesupport_fastrtps_cppExport-noconfig.cmake
[1.108s] -- Up-to-date: /home/orangepi/ros2_ws/install/realsense2_camera_msgs/share/realsense2_camera_msgs/cmake/realsense2_camera_msgs__rosidl_typesupport_introspection_cppExport.cmake
[1.108s] -- Up-to-date: /home/orangepi/ros2_ws/install/realsense2_camera_msgs/share/realsense2_camera_msgs/cmake/realsense2_camera_msgs__rosidl_typesupport_introspection_cppExport-noconfig.cmake
[1.109s] -- Up-to-date: /home/orangepi/ros2_ws/install/realsense2_camera_msgs/share/realsense2_camera_msgs/cmake/realsense2_camera_msgs__rosidl_typesupport_cppExport.cmake
[1.109s] -- Up-to-date: /home/orangepi/ros2_ws/install/realsense2_camera_msgs/share/realsense2_camera_msgs/cmake/realsense2_camera_msgs__rosidl_typesupport_cppExport-noconfig.cmake
[1.110s] -- Up-to-date: /home/orangepi/ros2_ws/install/realsense2_camera_msgs/share/realsense2_camera_msgs/cmake/export_realsense2_camera_msgs__rosidl_generator_pyExport.cmake
[1.111s] -- Up-to-date: /home/orangepi/ros2_ws/install/realsense2_camera_msgs/share/realsense2_camera_msgs/cmake/export_realsense2_camera_msgs__rosidl_generator_pyExport-noconfig.cmake
[1.112s] Invoked command in '/home/orangepi/ros2_ws/build/realsense2_camera_msgs' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/humble /usr/bin/cmake --install /home/orangepi/ros2_ws/build/realsense2_camera_msgs
